Computed PF file: mls-eval-d200-c15/mls-eval-d200-c15
Num. executions : 20
Min. coverage   : 15.0

Computed PF [count=910]
51.7690 30.8000 2.3000
21.7361 16.6000 0.4000
18.5805 15.2000 0.2000
28.4063 19.0000 0.8000
40.4834 24.6000 1.6000
31.3096 20.8000 1.0000
37.5259 23.0000 1.4000
37.2606 22.0000 1.4000
28.0911 18.2000 0.8000
91.3974 39.8000 4.8000
46.7704 27.2000 2.0000
91.4733 40.0000 4.8000
44.1885 26.6000 1.8000
56.1444 32.4000 2.6000
59.9246 34.4000 2.8000
148.1050 48.8000 8.4000
119.9580 46.4000 6.6000
34.7339 21.4000 1.2000
37.1752 21.6000 1.4000
40.3295 24.4000 1.6000
78.4626 38.4000 4.0000
100.3020 44.0000 5.4000
109.7360 45.2000 6.0000
79.3760 38.6000 4.0000
106.9940 44.8000 5.8000
143.9550 48.6000 8.2000
63.0917 36.0000 3.0000
56.7458 34.2000 2.6000
53.7375 32.0000 2.4000
141.4020 48.4000 8.0000
87.8464 38.8000 4.6000
40.1959 23.8000 1.6000
90.8939 39.4000 4.8000
62.8977 34.6000 3.0000
97.0478 43.2000 5.2000
103.8530 44.6000 5.6000
131.8160 47.2000 7.4000
47.3733 27.8000 2.0000
34.6185 21.0000 1.2000
123.0310 46.8000 6.8000
94.1285 40.2000 5.0000
103.7660 44.4000 5.6000
135.0110 47.8000 7.6000
110.4960 45.8000 6.0000
138.2840 48.2000 7.8000
66.5613 37.2000 3.2000
50.5656 28.8000 2.2000
94.1824 41.2000 5.0000
122.6560 46.6000 6.8000
94.2121 41.8000 5.0000
71.4399 38.2000 3.6000
138.2600 48.0000 7.8000
153.9130 49.0000 8.8000
103.0750 44.2000 5.6000
41.1821 26.4000 1.6000
113.4780 46.2000 6.2000
134.6440 47.6000 7.6000
107.0740 45.0000 5.8000
88.1088 39.0000 4.6000

Number of solutions:
[45, 48, 48, 48, 50, 44, 46, 45, 46, 46, 43, 48, 46, 42, 42, 37, 51, 39, 47, 49]
Average=45.5

