Computed PF file: mls-eval-d200-c10/mls-eval-d200-c10
Num. executions : 20
Min. coverage   : 10.0

Computed PF [count=883]
78.4626 38.4000 4.0000
151.6890 48.6000 8.6000
100.1080 42.2000 5.4000
159.1150 48.8000 9.2000
110.2060 44.6000 6.0000
28.0911 18.2000 0.8000
34.7760 21.4000 1.2000
138.4420 47.6000 7.8000
69.3155 34.8000 3.4000
44.1761 26.6000 1.8000
37.2323 21.6000 1.4000
31.4483 20.6000 1.0000
15.1551 11.0000 0.0000
31.3096 20.8000 1.0000
23.5716 17.2000 0.5000
51.7690 30.8000 2.3000
21.7361 16.6000 0.4000
94.1824 41.2000 5.0000
144.4060 48.6000 8.2000
59.5825 34.2000 2.8000
103.6550 44.4000 5.6000
50.0418 27.6000 2.2000
50.7739 28.4000 2.2000
59.3232 32.6000 2.8000
113.6890 45.8000 6.2000
59.3080 32.0000 2.8000
93.9290 39.4000 5.0000
18.5539 15.2000 0.2000
97.6497 41.6000 5.2000
99.9572 42.0000 5.4000
21.7581 16.8000 0.4000
156.8630 49.0000 9.0000
97.8531 41.8000 5.2000
56.2639 31.0000 2.6000
43.5988 24.8000 1.8000
28.4063 19.0000 0.8000
37.5259 23.0000 1.4000
138.1860 47.4000 7.8000
37.2360 21.6000 1.4000
69.2097 34.6000 3.4000
43.6441 25.8000 1.8000
50.7350 28.2000 2.2000
40.4834 24.6000 1.6000
140.8270 47.8000 8.0000
28.0911 18.2000 0.8000
56.7244 31.4000 2.6000
91.7503 38.8000 4.8000
69.4024 35.6000 3.4000
44.1885 26.6000 1.8000
100.5640 43.0000 5.4000
34.7760 21.4000 1.2000
107.0410 45.0000 5.8000
84.1441 36.8000 4.4000
18.2624 14.6000 0.2000
77.7072 36.4000 4.0000
132.3800 46.4000 7.4000
40.3902 24.0000 1.6000
84.8674 38.4000 4.4000
15.1551 11.0000 0.0000
23.5716 17.2000 0.5000
59.9384 34.4000 2.8000
51.7690 30.8000 2.3000
94.0322 40.0000 5.0000
91.1496 38.4000 4.8000
50.8073 28.2000 2.2000
138.2500 47.4000 7.8000
56.7458 34.2000 2.6000
37.2390 21.6000 1.4000
84.5902 38.2000 4.4000
100.3250 42.0000 5.4000
31.3096 20.8000 1.0000
18.2624 14.6000 0.2000
50.2562 27.6000 2.2000
72.7238 36.4000 3.6000
75.6715 37.4000 3.8000
113.6890 45.8000 6.2000
150.0210 48.2000 8.6000
77.8929 37.6000 4.0000
44.1885 26.6000 1.8000
63.0914 36.0000 3.0000
46.7567 27.2000 2.0000
21.7611 16.8000 0.4000
18.5539 15.2000 0.2000
131.2020 46.6000 7.4000
106.6130 45.2000 5.8000
21.3109 16.6000 0.4000
40.3651 24.0000 1.6000
37.5259 23.0000 1.4000
43.6441 25.8000 1.8000
28.0911 18.2000 0.8000
50.9002 28.4000 2.2000
28.4063 19.0000 0.8000
43.5258 25.2000 1.8000
56.1562 32.4000 2.6000
34.7760 21.4000 1.2000
40.4834 24.6000 1.6000
144.5810 47.8000 8.2000
50.9877 28.6000 2.2000
94.3313 41.8000 5.0000
75.5520 37.0000 3.8000
91.3974 39.8000 4.8000
100.3580 43.8000 5.4000
85.0327 37.8000 4.4000
15.1551 11.0000 0.0000
43.5988 24.8000 1.8000
23.5716 17.2000 0.5000
51.7690 30.8000 2.3000
28.0926 18.2000 0.8000
40.4834 24.6000 1.6000
138.3630 47.4000 7.8000
100.1970 43.6000 5.4000
56.7244 31.4000 2.6000
153.9240 48.8000 8.8000
28.4063 19.0000 0.8000
31.3096 20.8000 1.0000
59.5825 34.2000 2.8000
44.3531 26.4000 1.8000
21.7611 16.8000 0.4000
34.7760 21.4000 1.2000
85.1341 38.0000 4.4000
56.2639 31.0000 2.6000
37.5259 23.0000 1.4000
40.1959 23.8000 1.6000
147.6930 48.4000 8.4000
47.5318 28.8000 2.0000
91.4079 39.8000 4.8000
87.8444 38.2000 4.6000
75.5754 37.4000 3.8000
18.5539 15.2000 0.2000
18.2624 14.6000 0.2000
94.3069 41.2000 5.0000
113.7030 46.2000 6.2000
141.5140 48.0000 8.0000
97.1194 43.2000 5.2000
66.5485 37.2000 3.2000
131.5850 46.6000 7.4000
168.2000 49.0000 9.8000
100.4280 44.0000 5.4000
43.6441 25.8000 1.8000
44.3216 26.0000 1.8000
94.0427 40.0000 5.0000
110.2130 44.8000 6.0000
21.3109 16.6000 0.4000
37.2323 21.6000 1.4000
46.7913 27.0000 2.0000
23.5716 17.2000 0.5000
21.7581 16.8000 0.4000
51.7690 30.8000 2.3000
28.0911 18.2000 0.8000
15.1551 11.0000 0.0000
31.3096 20.8000 1.0000
50.8073 28.2000 2.2000
131.5450 46.6000 7.4000
94.2853 41.6000 5.0000
59.5825 34.2000 2.8000
150.0210 48.2000 8.6000
100.4280 44.0000 5.4000
91.4079 39.8000 4.8000
85.0796 38.6000 4.4000
138.2320 47.4000 7.8000
43.5333 25.2000 1.8000
50.0471 27.6000 2.2000
37.5259 23.0000 1.4000
146.9710 47.6000 8.4000
21.3109 16.6000 0.4000
166.3420 48.8000 9.8000
166.2120 48.6000 9.6000
69.2097 34.6000 3.4000
28.4063 19.0000 0.8000
72.3016 35.4000 3.6000
40.4834 24.6000 1.6000
91.6117 40.0000 4.8000
18.5539 15.2000 0.2000
34.7760 21.4000 1.2000
110.6460 45.8000 6.0000
18.2624 14.6000 0.2000
50.8536 28.4000 2.2000
100.3580 43.8000 5.4000
53.7248 32.6000 2.4000
50.9877 28.6000 2.2000
43.6532 25.8000 1.8000
75.2988 37.0000 3.8000
77.8929 37.6000 4.0000
169.6600 49.0000 10.0000
97.1090 43.2000 5.2000
125.1820 46.0000 7.0000
156.4860 48.4000 9.0000
62.8864 34.4000 3.0000
78.4626 38.4000 4.0000
107.0020 44.8000 5.8000
72.5287 36.0000 3.6000
107.0870 45.0000 5.8000
44.2022 26.6000 1.8000
69.3485 34.8000 3.4000
37.2368 21.6000 1.4000
15.1551 11.0000 0.0000
23.5716 17.2000 0.5000
51.7690 30.8000 2.3000
50.0418 27.6000 2.2000
172.0880 49.0000 10.0000
31.3378 20.8000 1.0000
149.9640 48.4000 8.6000
28.0911 18.2000 0.8000
50.9002 28.4000 2.2000
46.7520 26.6000 2.0000
50.5803 27.8000 2.2000
158.6800 48.6000 9.2000
59.5825 34.2000 2.8000
91.5188 39.8000 4.8000
75.8194 36.4000 3.8000
137.5700 46.2000 7.8000
37.2390 21.6000 1.4000
43.6789 25.8000 1.8000
40.3635 24.0000 1.6000
18.2624 14.6000 0.2000
40.4834 24.6000 1.6000
43.5258 25.2000 1.8000
56.1292 31.8000 2.6000
134.2370 45.8000 7.6000
141.5140 48.0000 8.0000
138.5480 47.8000 7.8000
56.1115 31.0000 2.6000
69.2972 36.2000 3.4000
125.7730 45.6000 7.0000
37.5259 23.0000 1.4000
97.6546 41.6000 5.2000
109.7360 45.2000 6.0000
21.7581 16.8000 0.4000
97.7163 41.8000 5.2000
138.1860 47.4000 7.8000
18.5539 15.2000 0.2000
50.8073 28.2000 2.2000
94.1824 41.2000 5.0000
28.4063 19.0000 0.8000
59.3370 32.6000 2.8000
100.3760 42.8000 5.4000
76.3094 38.2000 3.8000
103.7660 44.4000 5.6000
34.7760 21.4000 1.2000
59.3217 32.0000 2.8000
62.4917 34.6000 3.0000
100.4240 44.0000 5.4000
21.3109 16.6000 0.4000
50.7739 28.4000 2.2000
106.9940 44.8000 5.8000
23.5716 17.2000 0.5000
15.1551 11.0000 0.0000
51.7690 30.8000 2.3000
58.5138 31.8000 2.8000
59.5825 34.2000 2.8000
85.0796 38.6000 4.4000
72.4189 35.4000 3.6000
43.5988 24.8000 1.8000
28.4063 19.0000 0.8000
28.0926 18.2000 0.8000
37.2228 21.6000 1.4000
37.5259 23.0000 1.4000
94.4309 41.8000 5.0000
148.2840 48.4000 8.4000
72.3106 35.0000 3.6000
69.3045 34.8000 3.4000
18.5539 15.2000 0.2000
18.2624 14.6000 0.2000
21.7581 16.8000 0.4000
56.1115 31.0000 2.6000
46.7251 26.0000 2.0000
43.6532 25.8000 1.8000
97.4343 42.2000 5.2000
141.2300 47.8000 8.0000
66.7290 34.6000 3.2000
100.3490 43.8000 5.4000
34.7760 21.4000 1.2000
47.1794 26.4000 2.0000
91.7075 40.0000 4.8000
160.0250 49.0000 9.2000
78.8273 38.4000 4.0000
56.7244 31.4000 2.6000
129.2310 46.4000 7.2000
159.6390 48.8000 9.2000
21.3109 16.6000 0.4000
97.4649 42.4000 5.2000
122.7760 46.0000 6.8000
50.0418 27.6000 2.2000
40.4849 24.6000 1.6000
134.9950 47.4000 7.6000
31.3096 20.8000 1.0000
141.5230 48.0000 8.0000
75.6715 37.4000 3.8000
15.1551 11.0000 0.0000
56.7458 34.2000 2.6000
23.5716 17.2000 0.5000
51.7690 30.8000 2.3000
43.3585 24.8000 1.8000
59.9246 34.4000 2.8000
138.2960 47.4000 7.8000
99.9572 42.0000 5.4000
84.4570 37.4000 4.4000
50.9002 28.4000 2.2000
141.4720 47.6000 8.0000
97.6095 41.8000 5.2000
110.1550 44.8000 6.0000
40.4560 23.2000 1.6000
50.7565 28.2000 2.2000
53.7111 32.6000 2.4000
88.2036 38.0000 4.6000
63.0917 36.0000 3.0000
107.5200 44.2000 5.8000
37.1614 21.6000 1.4000
137.5700 46.2000 7.8000
28.0839 18.2000 0.8000
37.1610 21.0000 1.4000
175.0320 48.6000 10.2000
28.4005 19.0000 0.8000
40.4849 24.6000 1.6000
18.5539 15.2000 0.2000
85.0412 37.8000 4.4000
212.7570 49.0000 12.8000
147.8700 48.4000 8.4000
47.1111 26.4000 2.0000
50.0408 27.6000 2.2000
31.3096 20.8000 1.0000
91.6660 38.6000 4.8000
77.6251 36.4000 4.0000
18.2624 14.6000 0.2000
43.6637 25.8000 1.8000
21.3109 16.6000 0.4000
183.1370 48.8000 10.8000
46.7961 26.0000 2.0000
37.5259 23.0000 1.4000
144.7090 48.2000 8.2000
21.7581 16.8000 0.4000
122.3030 46.0000 6.8000
144.4640 47.8000 8.2000
120.1640 45.4000 6.6000
100.4310 44.0000 5.4000
94.0781 40.0000 5.0000
50.0418 27.6000 2.2000
15.1551 11.0000 0.0000
23.5716 17.2000 0.5000
51.7690 30.8000 2.3000
46.7704 27.2000 2.0000
21.3109 16.6000 0.4000
50.8073 28.2000 2.2000
31.3096 20.8000 1.0000
69.5994 34.8000 3.4000
97.5125 41.8000 5.2000
100.4280 44.0000 5.4000
97.4050 41.6000 5.2000
107.0330 44.8000 5.8000
46.7251 26.0000 2.0000
97.8634 42.0000 5.2000
59.5825 34.2000 2.8000
138.0570 48.4000 7.8000
40.4834 24.6000 1.6000
37.5259 23.0000 1.4000
69.2097 34.6000 3.4000
100.3760 42.8000 5.4000
50.9002 28.4000 2.2000
40.3635 24.0000 1.6000
28.4063 19.0000 0.8000
134.9950 47.4000 7.6000
100.4250 43.0000 5.4000
113.7030 46.2000 6.2000
94.3065 40.6000 5.0000
88.1348 38.2000 4.6000
37.2323 21.6000 1.4000
131.5060 46.6000 7.4000
56.1115 31.0000 2.6000
28.0911 18.2000 0.8000
18.5539 15.2000 0.2000
113.1290 45.2000 6.2000
21.7581 16.8000 0.4000
107.1950 45.0000 5.8000
84.8164 38.0000 4.4000
34.7339 21.4000 1.2000
18.2624 14.6000 0.2000
78.1015 36.8000 4.0000
69.7759 36.4000 3.4000
43.6441 25.8000 1.8000
43.5243 25.2000 1.8000
91.3281 38.4000 4.8000
94.1907 39.0000 5.0000
59.3370 32.6000 2.8000
56.1397 31.8000 2.6000
51.7690 30.8000 2.3000
110.3420 45.0000 6.0000
15.1551 11.0000 0.0000
23.5716 17.2000 0.5000
47.1542 26.4000 2.0000
97.6470 41.6000 5.2000
84.9662 38.4000 4.4000
59.5825 34.2000 2.8000
91.6967 40.0000 4.8000
141.5140 48.0000 8.0000
138.2430 47.4000 7.8000
104.1010 44.2000 5.6000
18.5539 15.2000 0.2000
46.7251 26.0000 2.0000
31.4490 20.6000 1.0000
72.7205 36.4000 3.6000
150.0210 48.2000 8.6000
31.4541 20.8000 1.0000
21.7581 16.8000 0.4000
160.3220 49.0000 9.2000
91.6038 39.8000 4.8000
110.4240 45.2000 6.0000
50.9002 28.4000 2.2000
43.5988 24.8000 1.8000
28.4063 19.0000 0.8000
69.3232 35.6000 3.4000
37.2390 21.6000 1.4000
127.6710 45.6000 7.2000
97.4968 40.2000 5.2000
79.0674 38.2000 4.0000
100.4040 43.8000 5.4000
43.6789 25.8000 1.8000
137.1640 46.4000 7.8000
56.1115 31.0000 2.6000
107.1160 44.8000 5.8000
153.1570 48.4000 8.8000
69.2097 34.6000 3.4000
131.1240 46.0000 7.4000
28.0926 18.2000 0.8000
97.7163 41.8000 5.2000
18.2624 14.6000 0.2000
106.8320 44.4000 5.8000
37.5259 23.0000 1.4000
40.1959 23.8000 1.6000
50.0418 27.6000 2.2000
85.0796 38.6000 4.4000
21.3109 16.6000 0.4000
50.8347 28.2000 2.2000
34.7339 21.4000 1.2000
75.7118 36.8000 3.8000
40.4834 24.6000 1.6000
43.6532 25.8000 1.8000
15.1551 11.0000 0.0000
69.3564 36.2000 3.4000
51.7690 30.8000 2.3000
23.5716 17.2000 0.5000
40.1959 23.8000 1.6000
173.1410 49.0000 10.2000
130.7430 46.8000 7.4000
129.1330 46.2000 7.2000
106.9670 44.8000 5.8000
117.4660 45.2000 6.4000
21.3109 16.6000 0.4000
148.1050 48.8000 8.4000
43.5988 24.8000 1.8000
103.7030 43.0000 5.6000
106.9390 43.8000 5.8000
28.4063 19.0000 0.8000
107.0380 45.0000 5.8000
69.2097 34.6000 3.4000
94.3343 41.2000 5.0000
94.3065 40.6000 5.0000
21.7611 16.8000 0.4000
56.1115 31.0000 2.6000
37.5259 23.0000 1.4000
94.2350 40.2000 5.0000
37.2390 21.6000 1.4000
50.9893 28.6000 2.2000
118.5090 46.0000 6.6000
75.2988 37.0000 3.8000
34.7760 21.4000 1.2000
44.4027 27.6000 1.8000
28.0926 18.2000 0.8000
94.4891 41.8000 5.0000
81.9419 38.0000 4.2000
18.2624 14.6000 0.2000
18.5539 15.2000 0.2000
50.7739 28.4000 2.2000
59.5767 34.2000 2.8000
138.0710 48.4000 7.8000
31.3096 20.8000 1.0000
40.4834 24.6000 1.6000
100.4370 42.0000 5.4000
106.9070 43.2000 5.8000
84.8666 38.4000 4.4000
94.0781 40.0000 5.0000
15.1551 11.0000 0.0000
23.5716 17.2000 0.5000
51.7690 30.8000 2.3000
110.6670 45.8000 6.0000
21.7611 16.8000 0.4000
37.2390 21.6000 1.4000
56.2639 31.0000 2.6000
106.9480 44.0000 5.8000
40.3902 24.0000 1.6000
78.4626 38.4000 4.0000
59.5825 34.2000 2.8000
44.2389 26.6000 1.8000
28.0911 18.2000 0.8000
94.3725 41.6000 5.0000
31.3096 20.8000 1.0000
141.0880 47.8000 8.0000
69.2097 34.6000 3.4000
100.3490 43.8000 5.4000
141.5230 48.0000 8.0000
28.4063 19.0000 0.8000
110.3170 45.0000 6.0000
161.6960 49.0000 9.4000
134.5140 46.4000 7.6000
69.4148 35.6000 3.4000
40.4834 24.6000 1.6000
56.7244 31.4000 2.6000
138.2030 47.4000 7.8000
18.5539 15.2000 0.2000
21.3109 16.6000 0.4000
144.9670 48.8000 8.2000
88.0050 38.8000 4.6000
43.5510 25.2000 1.8000
18.2624 14.6000 0.2000
37.5259 23.0000 1.4000
50.0471 27.6000 2.2000
72.5959 36.0000 3.6000
43.6441 25.8000 1.8000
50.7739 28.4000 2.2000
91.2954 41.2000 4.8000
76.0115 37.0000 3.8000

Computed PF [count=56]
15.1551 11.0000 0.0000
51.7690 30.8000 2.3000
23.5716 17.2000 0.5000
132.7500 47.6000 7.4000
34.7339 21.4000 1.2000
21.3109 16.6000 0.4000
37.5259 23.0000 1.4000
21.7581 16.8000 0.4000
31.3096 20.8000 1.0000
40.4834 24.6000 1.6000
18.5539 15.2000 0.2000
84.9329 38.6000 4.4000
40.1959 23.8000 1.6000
40.4004 24.4000 1.6000
113.7030 46.2000 6.2000
41.0964 26.4000 1.6000
18.2624 14.6000 0.2000
131.8160 47.2000 7.4000
103.5160 44.4000 5.6000
141.5380 48.8000 8.0000
113.3070 46.0000 6.2000
56.7458 34.2000 2.6000
28.4005 19.0000 0.8000
122.7030 46.6000 6.8000
100.4150 44.0000 5.4000
91.0614 39.4000 4.8000
28.0839 18.2000 0.8000
31.1759 19.2000 1.0000
34.6185 21.0000 1.2000
37.1614 21.6000 1.4000
87.8573 39.2000 4.6000
116.5840 46.4000 6.4000
47.3733 27.8000 2.0000
78.4626 38.4000 4.0000
44.1761 26.6000 1.8000
156.8630 49.0000 9.0000
63.0914 36.0000 3.0000
106.6130 45.2000 5.8000
94.3313 41.8000 5.0000
100.1970 43.6000 5.4000
