Computed PF file: mls-eval-d100-c10/mls-eval-d100-c10
Num. executions : 20
Min. coverage   : 10.0

Computed PF [count=694]
107.4000 19.6000 6.0000
150.9440 22.6000 10.0000
43.7294 12.2000 1.9000
90.4886 18.2000 5.0000
106.5500 19.4000 5.8000
75.7792 17.2000 3.9000
146.1810 21.6000 9.6000
62.8847 14.4000 3.0000
62.2683 14.2000 3.0000
58.3053 13.6000 2.8000
68.6568 15.4000 3.4000
68.8622 15.6000 3.6000
65.8893 14.6000 3.2000
101.0550 18.8000 5.6000
140.6100 21.4000 9.2000
66.6513 15.0000 3.4000
84.3543 17.6000 4.6000
108.3710 19.8000 6.2000
34.6350 11.0000 1.2000
153.1070 23.0000 10.2000
49.6247 12.6000 2.2000
94.3549 18.4000 5.2000
164.9040 23.8000 10.8000
30.0250 10.4000 1.0000
42.9641 11.2000 1.8000
200.0690 24.0000 13.6000
150.2890 22.6000 9.8000
53.7610 12.8000 2.4000
55.3701 13.2000 2.6000
131.8730 21.2000 8.8000
105.0000 19.0000 5.8000
89.1190 18.0000 4.8000
97.2568 18.6000 5.6000
149.5460 21.8000 10.2000
115.8330 20.0000 6.6000
43.7294 12.2000 1.9000
167.9530 24.0000 11.0000
75.7792 17.2000 3.9000
53.7610 12.8000 2.4000
100.9900 18.8000 5.6000
68.6568 15.4000 3.4000
68.8689 16.4000 3.4000
107.9060 19.8000 6.2000
92.0838 18.0000 5.0000
34.6350 11.0000 1.2000
89.0429 17.8000 4.8000
88.3744 17.6000 4.8000
62.8847 14.4000 3.0000
98.4540 18.4000 5.6000
55.3868 13.2000 2.6000
85.7323 17.4000 4.8000
143.2890 22.2000 9.4000
111.0240 20.0000 6.4000
148.7640 22.8000 9.8000
108.1470 19.6000 6.0000
164.7320 23.8000 10.8000
42.9641 11.2000 1.8000
133.0030 21.4000 8.8000
74.9835 16.8000 3.8000
106.5500 19.4000 5.8000
93.4853 18.2000 5.2000
49.6247 12.6000 2.2000
63.8405 15.0000 3.2000
58.0608 13.6000 2.8000
30.0250 10.4000 1.0000
104.8720 19.0000 5.8000
153.1340 23.0000 10.0000
158.9940 23.2000 10.4000
43.7294 12.2000 1.9000
75.7792 17.2000 3.9000
184.9720 24.0000 12.4000
86.5521 17.6000 4.6000
147.2260 20.2000 8.8000
111.4300 20.0000 6.4000
49.6247 12.6000 2.2000
68.8161 15.6000 3.6000
68.6568 15.4000 3.4000
30.0273 10.4000 1.0000
130.2610 20.2000 9.0000
58.0458 13.6000 2.8000
100.9290 19.2000 5.8000
53.7509 13.2000 2.6000
133.2600 20.8000 9.2000
90.9784 18.4000 5.0000
90.4886 18.2000 5.0000
134.2930 20.8000 9.0000
143.7680 23.0000 9.6000
89.1190 18.0000 4.8000
43.2461 11.2000 1.8000
40.1803 10.8000 1.6000
181.1670 24.0000 12.6000
40.1079 10.6000 1.6000
156.2330 23.8000 10.6000
107.5050 19.8000 6.0000
75.6924 16.4000 4.0000
96.4822 19.0000 5.4000
132.5940 20.6000 9.0000
62.6749 15.0000 3.2000
139.5320 21.6000 9.4000
43.7294 12.2000 1.9000
62.6890 15.0000 3.2000
75.7792 17.2000 3.9000
55.6558 13.2000 2.6000
156.4610 22.8000 10.6000
58.3194 13.6000 2.8000
178.1490 23.6000 11.6000
97.3227 18.6000 5.6000
135.4010 21.0000 10.0000
101.6720 19.0000 5.6000
68.6407 15.4000 3.4000
177.9760 23.6000 11.8000
34.6350 11.0000 1.2000
62.8608 14.4000 3.0000
100.9900 18.8000 5.6000
176.7080 23.4000 11.8000
49.6247 12.6000 2.2000
135.6420 20.8000 9.0000
53.4544 12.8000 2.4000
145.0050 21.4000 9.6000
84.0583 17.6000 4.6000
69.5916 15.6000 3.8000
157.3160 22.8000 10.4000
42.9641 11.2000 1.8000
29.9980 10.4000 1.0000
89.1525 18.0000 4.8000
108.1470 19.6000 6.0000
144.3630 21.2000 9.4000
141.5400 21.0000 9.6000
110.5970 20.0000 6.4000
178.2690 24.0000 12.2000
118.0300 20.2000 7.0000
90.4647 18.2000 5.0000
107.9060 19.8000 6.2000
75.4186 15.8000 4.0000
148.7290 22.0000 9.8000
161.0610 23.2000 10.6000
43.7294 12.2000 1.9000
95.9313 18.6000 5.4000
179.7890 23.6000 12.2000
75.7792 17.2000 3.9000
182.6990 23.8000 12.2000
58.3194 13.6000 2.8000
62.7121 14.4000 3.0000
184.8170 24.0000 12.2000
68.6606 15.4000 3.4000
104.3970 19.0000 5.8000
42.9641 11.2000 1.8000
89.4971 18.2000 4.8000
69.5782 15.6000 3.8000
150.2890 22.6000 9.8000
131.1810 20.0000 9.0000
55.6662 13.2000 2.6000
49.6247 12.6000 2.2000
71.8072 16.4000 3.6000
88.9960 17.8000 4.8000
112.1620 19.8000 6.4000
85.7486 17.4000 4.8000
140.9010 20.0000 8.2000
135.6420 20.8000 9.0000
111.6170 19.2000 6.4000
138.5260 22.0000 9.2000
62.6890 15.0000 3.2000
176.7080 23.4000 11.8000
34.6350 11.0000 1.2000
145.4810 22.2000 9.6000
30.0250 10.4000 1.0000
74.9354 16.8000 3.8000
60.9158 14.0000 3.0000
94.3521 18.4000 5.2000
86.5504 17.6000 4.6000
53.8552 12.8000 2.4000
156.5030 23.0000 10.4000
171.7090 23.2000 11.4000
43.7294 12.2000 1.9000
58.5149 14.8000 2.8000
75.7792 17.2000 3.9000
140.5750 21.6000 9.2000
181.7160 24.0000 12.0000
142.9080 22.2000 9.4000
153.3500 23.0000 10.2000
110.8280 20.0000 6.4000
68.6568 15.4000 3.4000
55.5167 14.0000 2.6000
83.7540 17.4000 4.6000
140.7270 22.0000 9.2000
162.0180 23.6000 10.6000
153.5780 23.2000 10.0000
181.7930 24.0000 11.8000
54.0412 12.8000 2.4000
180.9140 23.8000 12.0000
152.3700 22.8000 10.0000
96.9807 18.4000 5.4000
153.4170 23.0000 10.0000
133.0030 21.4000 8.8000
68.8161 15.6000 3.6000
34.6350 11.0000 1.2000
55.1965 13.6000 2.6000
150.2960 22.6000 9.8000
108.3980 19.8000 6.2000
131.1410 20.4000 8.8000
42.9489 11.2000 1.8000
30.0003 10.4000 1.0000
89.5629 17.8000 5.0000
88.3745 17.6000 4.8000
66.2215 15.0000 3.6000
68.6108 15.4000 3.6000
71.5639 16.4000 3.8000
102.7240 19.6000 5.8000
49.6082 12.6000 2.2000
90.7565 18.2000 5.0000
43.7294 12.2000 1.9000
105.5540 18.8000 6.0000
75.7792 17.2000 3.9000
86.5529 17.6000 4.6000
55.3452 13.2000 2.6000
58.0608 13.6000 2.8000
90.9912 18.4000 5.0000
178.2690 24.0000 12.2000
150.2480 22.6000 9.8000
118.0300 20.2000 7.0000
53.7610 12.8000 2.4000
142.3930 22.4000 9.4000
49.6247 12.6000 2.2000
69.5916 15.6000 3.8000
170.0790 23.2000 11.2000
62.7121 14.4000 3.0000
139.2100 21.0000 9.2000
63.6013 15.0000 3.2000
89.4817 18.2000 4.8000
176.2630 23.4000 13.0000
178.3950 24.0000 11.6000
68.6568 15.4000 3.4000
54.0884 13.0000 2.6000
130.6120 21.0000 10.0000
139.9520 21.2000 9.4000
107.5110 19.8000 6.0000
151.9620 23.0000 10.0000
111.2130 20.0000 6.4000
43.0000 11.2000 1.8000
85.6620 17.4000 4.8000
34.6350 11.0000 1.2000
30.0273 10.4000 1.0000
43.7294 12.2000 1.9000
53.7336 13.2000 2.6000
68.6458 15.4000 3.4000
75.7792 17.2000 3.9000
135.6420 20.8000 9.0000
68.7935 15.6000 3.6000
89.1812 18.0000 4.8000
62.7121 14.4000 3.0000
58.0460 13.6000 2.8000
160.2980 23.2000 10.6000
155.4940 23.0000 10.2000
43.0000 11.2000 1.8000
89.4960 18.2000 4.8000
74.9348 16.8000 3.8000
90.9487 18.4000 5.0000
71.8066 16.4000 3.6000
167.5030 23.8000 11.0000
116.8630 20.2000 6.8000
160.2140 23.2000 10.8000
150.2960 22.6000 9.8000
155.2230 23.0000 10.4000
165.3150 23.4000 11.2000
110.9360 20.0000 6.4000
49.6606 12.6000 2.2000
86.5529 17.6000 4.6000
34.6350 11.0000 1.2000
100.7950 19.2000 5.8000
85.7907 17.4000 4.8000
104.4510 19.8000 5.8000
143.0880 21.6000 9.4000
30.0250 10.4000 1.0000
187.9630 24.0000 12.8000
54.0412 12.8000 2.4000
96.0158 19.0000 5.4000
136.9790 21.2000 9.2000
101.4100 19.6000 5.6000
148.7450 22.0000 9.8000
62.6887 15.0000 3.2000
43.7294 12.2000 1.9000
103.8160 19.6000 5.8000
75.7792 17.2000 3.9000
171.3740 24.0000 11.4000
54.0412 12.8000 2.4000
110.7570 20.0000 6.4000
71.8066 16.4000 3.6000
49.6095 12.6000 2.2000
34.6350 11.0000 1.2000
89.1597 18.0000 4.8000
98.5409 18.8000 5.4000
30.0250 10.4000 1.0000
154.2910 23.2000 10.4000
165.0290 23.8000 10.8000
141.6930 20.2000 8.6000
68.7935 15.6000 3.6000
92.1162 18.2000 5.0000
150.3440 22.4000 9.8000
58.0460 13.6000 2.8000
101.6920 19.0000 5.6000
146.1810 21.6000 9.6000
62.8847 14.4000 3.0000
85.7486 17.4000 4.8000
143.1890 21.4000 9.4000
155.6620 23.0000 10.2000
171.4460 24.0000 11.2000
97.2830 18.6000 5.6000
136.0470 21.0000 9.0000
63.5488 15.0000 3.2000
42.9489 11.2000 1.8000
134.2820 20.2000 9.0000
94.3516 18.4000 5.2000
68.6568 15.4000 3.4000
107.9060 19.8000 6.2000
150.4480 22.6000 9.8000
55.6662 13.2000 2.6000
86.5521 17.6000 4.6000
43.7294 12.2000 1.9000
34.6350 11.0000 1.2000
75.7792 17.2000 3.9000
49.6606 12.6000 2.2000
176.8080 23.8000 11.8000
54.6764 13.8000 2.6000
101.2910 18.8000 5.6000
90.7396 18.2000 5.0000
169.3620 23.4000 11.2000
62.8847 14.4000 3.0000
103.6670 19.6000 5.8000
149.8380 22.2000 9.8000
30.0250 10.4000 1.0000
82.2782 17.4000 4.4000
156.4540 23.0000 10.4000
97.2830 18.6000 5.6000
89.1190 18.0000 4.8000
110.7570 20.0000 6.4000
66.9733 15.2000 3.4000
68.7935 15.6000 3.6000
97.5644 18.4000 5.4000
107.7170 19.8000 6.2000
121.1260 20.2000 7.2000
140.2940 21.6000 9.2000
135.6420 20.8000 9.0000
182.3210 24.0000 11.8000
62.9566 15.0000 3.2000
143.4280 21.8000 9.4000
84.8562 17.6000 4.6000
53.8552 12.8000 2.4000
43.0269 11.2000 1.8000
71.8554 16.4000 3.6000
43.7294 12.2000 1.9000
139.8550 21.2000 9.2000
130.8470 20.0000 9.0000
75.7792 17.2000 3.9000
71.8066 16.4000 3.6000
88.8741 18.0000 4.8000
150.2960 22.6000 9.8000
89.4971 18.2000 4.8000
55.6420 13.2000 2.6000
105.0030 19.2000 5.8000
62.7121 14.4000 3.0000
160.2430 23.2000 10.6000
92.8788 18.8000 5.0000
34.6350 11.0000 1.2000
140.7270 22.0000 9.2000
140.5430 21.4000 9.2000
42.9641 11.2000 1.8000
105.9470 19.4000 5.8000
53.7680 12.8000 2.4000
134.6910 20.6000 8.8000
140.8690 20.0000 8.2000
134.0770 21.0000 9.0000
178.0700 23.8000 12.0000
74.9348 16.8000 3.8000
131.9880 20.2000 9.2000
62.9498 15.0000 3.2000
84.3543 17.6000 4.6000
58.3414 13.6000 2.8000
49.6247 12.6000 2.2000
68.6606 15.4000 3.4000
175.1610 23.6000 11.6000
157.8080 23.0000 10.4000
30.0273 10.4000 1.0000
109.4290 19.8000 6.4000
179.2160 24.0000 11.8000
43.7294 12.2000 1.9000
95.9382 18.6000 5.4000
75.7792 17.2000 3.9000
107.5110 19.8000 6.0000
168.5840 24.0000 11.0000
130.6120 21.0000 10.0000
138.8070 20.6000 9.0000
142.6560 22.0000 9.4000
68.6458 15.4000 3.4000
89.1190 18.0000 4.8000
54.0412 12.8000 2.4000
137.9930 20.8000 9.2000
94.3617 18.4000 5.2000
85.7470 17.4000 4.8000
116.1260 20.0000 6.6000
66.9007 15.2000 3.4000
89.0118 17.8000 4.8000
105.9470 19.4000 5.8000
49.6247 12.6000 2.2000
89.4817 18.2000 4.8000
152.3700 23.2000 10.0000
86.5521 17.6000 4.6000
42.9641 11.2000 1.8000
53.7035 13.2000 2.6000
62.8847 14.4000 3.0000
148.2560 20.2000 8.8000
58.0608 13.6000 2.8000
140.6340 21.2000 9.4000
63.4547 15.0000 3.2000
150.2890 22.6000 9.8000
34.6350 11.0000 1.2000
148.6810 22.2000 9.8000
73.0783 16.4000 3.8000
105.0000 19.0000 5.8000
29.9888 10.4000 1.0000
43.7294 12.2000 1.9000
152.0980 23.0000 10.2000
75.7792 17.2000 3.9000
68.6880 15.6000 3.6000
42.9931 11.2000 1.8000
55.6558 13.2000 2.6000
137.1520 20.8000 9.2000
137.7080 21.2000 9.2000
68.6568 15.4000 3.4000
161.4730 23.4000 11.0000
134.3210 20.2000 9.0000
91.8777 17.8000 5.0000
63.5910 15.0000 3.2000
30.0250 10.4000 1.0000
99.2207 19.0000 5.6000
54.0412 12.8000 2.4000
82.6024 17.4000 4.6000
147.0270 22.2000 10.0000
110.2510 20.0000 6.4000
171.3210 24.0000 11.4000
62.8827 14.4000 3.0000
100.7950 19.2000 5.8000
95.5471 18.8000 5.4000
34.6350 11.0000 1.2000
143.7760 22.0000 9.8000
88.3745 17.6000 4.8000
49.6536 12.6000 2.2000
75.1328 16.8000 3.8000
97.4685 18.2000 5.2000
133.8700 20.6000 9.4000
92.3128 18.0000 5.0000
58.0458 13.6000 2.8000
91.8291 17.8000 5.2000
108.4750 19.6000 6.2000
135.6790 20.2000 8.4000
107.5150 19.4000 6.0000
71.8072 16.4000 3.6000
43.7294 12.2000 1.9000
62.8847 14.4000 3.0000
34.6350 11.0000 1.2000
75.7792 17.2000 3.9000
167.5030 23.8000 11.0000
89.4814 18.2000 4.8000
146.2820 21.6000 9.6000
111.7980 19.8000 6.4000
71.5413 16.4000 3.8000
118.0150 20.2000 7.0000
53.7610 12.8000 2.4000
94.3521 18.4000 5.2000
107.7230 19.4000 6.2000
71.8066 16.4000 3.6000
86.5504 17.6000 4.6000
42.9641 11.2000 1.8000
171.2430 24.0000 11.2000
150.2890 22.6000 9.8000
58.0460 13.6000 2.8000
53.7035 13.2000 2.6000
49.6247 12.6000 2.2000
85.7486 17.4000 4.8000
29.9980 10.4000 1.0000
113.9360 20.0000 6.4000
155.4940 23.0000 10.2000
140.9840 21.2000 9.4000
94.9263 19.0000 5.2000
62.9429 15.0000 3.2000
143.8730 21.4000 10.0000
149.1560 22.0000 9.8000
68.6606 15.4000 3.4000
145.0080 21.4000 9.6000
163.0000 23.2000 11.0000
68.7935 15.6000 3.6000
135.6070 20.8000 9.0000
43.7294 12.2000 1.9000
97.3920 18.6000 5.6000
75.7792 17.2000 3.9000
63.5796 15.0000 3.2000
49.6082 12.6000 2.2000
89.1190 18.0000 4.8000
54.0412 12.8000 2.4000
113.8950 20.0000 6.4000
167.3650 24.0000 11.2000
135.6420 20.8000 9.0000
62.7121 14.4000 3.0000
138.0810 21.2000 9.0000
107.7170 19.8000 6.2000
89.0118 17.8000 4.8000
100.8730 19.2000 5.8000
101.2800 19.0000 5.6000
34.6350 11.0000 1.2000
85.8213 17.4000 4.8000
143.8120 21.8000 9.4000
104.9500 19.4000 6.0000
153.5780 23.2000 10.0000
58.0608 13.6000 2.8000
71.7340 15.8000 4.0000
151.0770 22.6000 10.0000
42.9476 11.2000 1.8000
55.3436 13.2000 2.6000
93.0069 18.2000 5.2000
68.3106 15.6000 3.6000
68.6568 15.4000 3.4000
75.8738 16.2000 3.8000
75.1852 16.4000 4.0000
134.9980 20.2000 8.8000
141.5040 21.6000 9.4000
29.7084 10.8000 1.0000
43.7294 12.2000 1.9000
95.9313 18.6000 5.4000
179.7890 23.6000 12.2000
75.7792 17.2000 3.9000
182.6990 23.8000 12.2000
58.3194 13.6000 2.8000
62.7121 14.4000 3.0000
184.8170 24.0000 12.2000
68.6606 15.4000 3.4000
104.3970 19.0000 5.8000
42.9641 11.2000 1.8000
89.4971 18.2000 4.8000
69.5782 15.6000 3.8000
150.2890 22.6000 9.8000
131.1810 20.0000 9.0000
55.6662 13.2000 2.6000
49.6247 12.6000 2.2000
71.8072 16.4000 3.6000
88.9960 17.8000 4.8000
112.1620 19.8000 6.4000
85.7486 17.4000 4.8000
140.9010 20.0000 8.2000
135.6420 20.8000 9.0000
111.6170 19.2000 6.4000
138.5260 22.0000 9.2000
62.6890 15.0000 3.2000
176.7080 23.4000 11.8000
34.6350 11.0000 1.2000
145.4810 22.2000 9.6000
30.0250 10.4000 1.0000
74.9354 16.8000 3.8000
60.9158 14.0000 3.0000
94.3521 18.4000 5.2000
86.5504 17.6000 4.6000
53.8552 12.8000 2.4000
156.5030 23.0000 10.4000
171.7090 23.2000 11.4000

Computed PF [count=40]
43.7294 12.2000 1.9000
75.7792 17.2000 3.9000
71.9971 16.8000 3.6000
34.6350 11.0000 1.2000
110.2320 20.0000 6.4000
62.6749 15.0000 3.2000
131.8730 21.2000 8.8000
167.9530 24.0000 11.0000
68.8689 16.4000 3.4000
133.0030 21.4000 8.8000
143.7680 23.0000 9.6000
156.2330 23.8000 10.6000
68.6407 15.4000 3.4000
53.4544 12.8000 2.4000
84.0583 17.6000 4.6000
138.5260 22.0000 9.2000
58.5149 14.8000 2.8000
55.5167 14.0000 2.6000
131.1410 20.4000 8.8000
49.6082 12.6000 2.2000
142.3930 22.4000 9.4000
130.6120 21.0000 10.0000
90.9487 18.4000 5.0000
116.8630 20.2000 6.8000
100.7950 19.2000 5.8000
104.4510 19.8000 5.8000
101.4100 19.6000 5.6000
54.6764 13.8000 2.6000
82.2782 17.4000 4.4000
88.8741 18.0000 4.8000
92.8788 18.8000 5.0000
66.9007 15.2000 3.4000
152.3700 23.2000 10.0000
53.7035 13.2000 2.6000
89.4814 18.2000 4.8000
94.9263 19.0000 5.2000
167.3650 24.0000 11.2000
42.9476 11.2000 1.8000
68.3106 15.6000 3.6000
29.7084 10.8000 1.0000

Number of solutions:
[35, 35, 33, 31, 33, 33, 31, 37, 37, 37, 32, 38, 37, 32, 35, 35, 37, 35, 34, 37]
Average=34.7

