Computed PF file: mls-eval-d200-c20/mls-eval-d200-c20
Num. executions : 20
Min. coverage   : 20.0

Computed PF [count=864]
65.3417 36.0000 3.2000
103.9090 44.8000 5.6000
72.7151 36.4000 3.6000
59.5702 34.2000 2.8000
85.0878 38.0000 4.4000
107.1670 45.2000 5.8000
31.2956 20.6000 1.0000
59.5021 33.4000 2.8000
47.3274 28.8000 2.0000
77.8929 37.6000 4.0000
138.2770 48.0000 7.8000
100.3760 42.8000 5.4000
91.3721 40.0000 4.8000
46.3539 26.6000 2.0000
37.2095 22.2000 1.4000
50.9002 28.4000 2.2000
51.7690 30.8000 2.3000
144.4100 48.4000 8.2000
169.2700 49.0000 9.8000
40.4834 24.6000 1.6000
43.3585 24.8000 1.8000
97.2980 40.8000 5.2000
56.1476 32.4000 2.6000
37.1614 21.6000 1.4000
97.4493 41.2000 5.2000
34.7760 21.4000 1.2000
40.3902 24.0000 1.6000
43.6441 25.8000 1.8000
119.9580 46.4000 6.6000
65.6081 35.6000 3.2000
43.5258 25.2000 1.8000
75.2988 37.0000 3.8000
97.8585 42.0000 5.2000
37.5259 23.0000 1.4000
94.2960 40.6000 5.0000
31.3096 20.8000 1.0000
138.2690 48.0000 7.8000
78.4626 38.4000 4.0000
91.4079 39.8000 4.8000
56.1292 31.8000 2.6000
110.6670 45.8000 6.0000
135.2330 46.6000 7.6000
137.6760 46.8000 7.8000
62.5437 34.6000 3.0000
69.7759 36.4000 3.4000
97.6095 41.8000 5.2000
56.7458 34.2000 2.6000
165.6520 48.8000 9.6000
56.1115 31.0000 2.6000
50.8073 28.2000 2.2000
46.7704 27.2000 2.0000
40.2767 23.6000 1.6000
44.2022 26.6000 1.8000
100.3490 43.8000 5.4000
47.4403 27.8000 2.0000
107.0600 45.0000 5.8000
91.4079 39.8000 4.8000
100.5660 44.0000 5.4000
51.7690 30.8000 2.3000
40.3574 24.4000 1.6000
31.2941 20.6000 1.0000
110.5910 44.8000 6.0000
134.9950 47.4000 7.6000
56.1292 31.8000 2.6000
40.4924 24.6000 1.6000
85.0796 38.6000 4.4000
37.7966 24.2000 1.4000
91.7075 40.0000 4.8000
59.5825 34.2000 2.8000
100.3330 43.8000 5.4000
34.7339 21.4000 1.2000
34.6107 21.2000 1.2000
97.6474 41.8000 5.2000
72.5772 36.0000 3.6000
134.9170 46.8000 7.6000
75.2988 37.0000 3.8000
56.1444 32.4000 2.6000
131.5060 46.6000 7.4000
160.3040 49.0000 9.2000
37.2095 22.2000 1.4000
37.1284 22.0000 1.4000
40.8831 26.2000 1.6000
107.2210 44.6000 5.8000
97.3732 41.4000 5.2000
37.5259 23.0000 1.4000
141.5140 48.0000 8.0000
56.0984 31.0000 2.6000
141.7590 48.4000 8.0000
123.0900 45.8000 6.8000
72.7151 36.4000 3.6000
78.4626 38.4000 4.0000
128.6040 46.2000 7.2000
65.6243 35.6000 3.2000
112.7750 45.4000 6.2000
44.1721 26.4000 1.8000
47.3274 28.8000 2.0000
46.7704 27.2000 2.0000
31.3096 20.8000 1.0000
44.1885 26.6000 1.8000
43.6883 26.8000 1.8000
100.4280 44.0000 5.4000
51.7690 30.8000 2.3000
113.7030 46.2000 6.2000
34.5937 21.2000 1.2000
37.2198 22.2000 1.4000
100.3220 43.8000 5.4000
31.2941 20.6000 1.0000
131.5060 46.6000 7.4000
53.7512 32.0000 2.4000
37.7966 24.2000 1.4000
94.3970 41.6000 5.0000
144.0750 48.4000 8.2000
78.4626 38.4000 4.0000
94.5251 41.8000 5.0000
47.3608 28.8000 2.0000
62.5659 34.4000 3.0000
46.6241 27.8000 2.0000
97.3089 42.2000 5.2000
31.3096 20.8000 1.0000
40.4834 24.6000 1.6000
72.7151 36.4000 3.6000
141.5140 48.0000 8.0000
97.5272 42.4000 5.2000
37.1241 22.0000 1.4000
134.9170 46.8000 7.6000
85.0796 38.6000 4.4000
173.1490 49.0000 10.2000
90.9190 39.4000 4.8000
53.3654 31.2000 2.4000
141.3410 47.6000 8.0000
59.5502 33.8000 2.8000
156.2650 48.6000 9.0000
168.5480 48.8000 9.8000
59.5702 34.2000 2.8000
59.5312 33.4000 2.8000
72.5233 36.0000 3.6000
37.5259 23.0000 1.4000
119.9580 46.4000 6.6000
91.7075 40.0000 4.8000
56.9048 32.2000 2.6000
75.5791 37.0000 3.8000
40.8831 26.2000 1.6000
40.3537 24.4000 1.6000
107.2300 45.0000 5.8000
68.9362 34.6000 3.4000
69.3232 35.6000 3.4000
46.6411 27.8000 2.0000
51.7690 30.8000 2.3000
40.3852 24.4000 1.6000
43.3585 24.8000 1.8000
134.9170 46.8000 7.6000
138.3680 47.0000 7.8000
160.6550 48.6000 9.4000
141.7590 48.4000 8.0000
37.5137 23.0000 1.4000
91.7172 40.0000 4.8000
43.5243 25.2000 1.8000
53.3654 31.2000 2.4000
44.3069 26.2000 1.8000
78.4626 38.2000 4.0000
78.8423 38.4000 4.0000
110.6390 45.8000 6.0000
56.3784 31.6000 2.6000
166.1870 48.8000 9.8000
37.1342 21.6000 1.4000
97.9718 41.8000 5.2000
103.8590 44.6000 5.6000
56.9093 32.2000 2.6000
31.2972 20.8000 1.0000
97.1734 41.2000 5.2000
40.4709 24.6000 1.6000
77.8929 37.6000 4.0000
107.0730 45.0000 5.8000
107.1180 45.2000 5.8000
94.3719 40.8000 5.0000
91.6038 39.8000 4.8000
100.0310 42.0000 5.4000
40.1793 23.8000 1.6000
100.3330 43.8000 5.4000
133.2820 46.4000 7.4000
168.8070 49.0000 9.8000
72.7238 36.4000 3.6000
65.5982 35.6000 3.2000
65.3782 35.4000 3.2000
107.0020 44.8000 5.8000
75.2037 36.8000 3.8000
40.3635 24.0000 1.6000
59.5694 34.2000 2.8000
100.4310 44.0000 5.4000
43.6380 25.8000 1.8000
34.6060 21.0000 1.2000
62.5751 34.4000 3.0000
75.2988 37.0000 3.8000
97.3732 41.4000 5.2000
50.5505 28.8000 2.2000
37.2422 22.2000 1.4000
141.4520 47.2000 8.0000
37.1241 22.0000 1.4000
51.7690 30.8000 2.3000
131.5060 46.6000 7.4000
44.1479 26.4000 1.8000
66.4712 37.2000 3.2000
84.5902 38.2000 4.4000
56.7458 34.2000 2.6000
63.0917 36.0000 3.0000
107.1670 45.2000 5.8000
46.6374 27.8000 2.0000
159.3650 48.8000 9.2000
106.9940 44.8000 5.8000
31.3096 20.8000 1.0000
40.3537 24.4000 1.6000
81.9419 38.0000 4.2000
59.9246 34.4000 2.8000
100.4800 44.0000 5.4000
37.1988 23.8000 1.4000
40.4800 24.6000 1.6000
113.5900 46.2000 6.2000
43.4729 25.6000 1.8000
99.9572 42.0000 5.4000
141.5140 48.0000 8.0000
144.0750 48.4000 8.2000
163.4230 49.0000 9.4000
91.6117 40.0000 4.8000
31.2956 20.6000 1.0000
53.7248 32.6000 2.4000
100.3760 42.8000 5.4000
154.2780 48.6000 8.8000
44.2618 27.6000 1.8000
44.1885 26.6000 1.8000
37.8300 24.2000 1.4000
34.5952 21.2000 1.2000
43.3588 24.8000 1.8000
141.0050 47.0000 8.0000
107.0740 45.0000 5.8000
47.3274 28.8000 2.0000
43.6380 25.8000 1.8000
94.3343 41.2000 5.0000
51.7690 30.8000 2.3000
110.7560 44.6000 6.0000
46.7704 27.2000 2.0000
85.0412 37.8000 4.4000
91.5188 39.8000 4.8000
141.5140 48.0000 8.0000
37.5259 23.0000 1.4000
43.5258 25.2000 1.8000
43.5711 25.8000 1.8000
59.5312 33.4000 2.8000
72.5826 36.0000 3.6000
72.3106 35.0000 3.6000
56.1115 31.0000 2.6000
62.5991 34.4000 3.0000
97.9311 41.8000 5.2000
68.9362 34.6000 3.4000
56.1292 31.8000 2.6000
134.9950 47.4000 7.6000
34.7760 21.4000 1.2000
173.1490 49.0000 10.2000
59.3080 32.0000 2.8000
40.4834 24.6000 1.6000
156.2430 48.8000 9.0000
44.2903 26.6000 1.8000
69.4857 34.8000 3.4000
144.0750 48.4000 8.2000
40.3651 24.0000 1.6000
77.8929 37.6000 4.0000
72.7151 36.4000 3.6000
88.1348 38.2000 4.6000
37.2606 22.0000 1.4000
31.3096 20.8000 1.0000
59.5636 34.2000 2.8000
113.4970 46.4000 6.2000
40.1959 23.8000 1.6000
37.1342 21.6000 1.4000
100.3220 43.8000 5.4000
94.1438 40.0000 5.0000
47.3608 28.8000 2.0000
65.3085 36.0000 3.2000
147.2790 48.4000 8.4000
51.7690 30.8000 2.3000
50.8536 28.4000 2.2000
163.5710 49.0000 9.4000
113.5900 46.2000 6.2000
43.6441 25.8000 1.8000
59.5825 34.2000 2.8000
131.5060 46.6000 7.4000
59.3232 32.6000 2.8000
156.2740 48.8000 9.0000
50.8073 28.2000 2.2000
107.0220 44.2000 5.8000
94.1824 41.2000 5.0000
109.7620 44.6000 6.0000
100.4280 44.0000 5.4000
62.5448 34.6000 3.0000
91.4733 40.0000 4.8000
94.1279 40.2000 5.0000
72.7151 36.4000 3.6000
40.4303 23.6000 1.6000
78.8423 38.4000 4.0000
134.9950 47.4000 7.6000
110.2520 44.8000 6.0000
56.1444 32.4000 2.6000
75.6157 36.8000 3.8000
46.7704 27.2000 2.0000
37.1394 21.6000 1.4000
37.5259 23.0000 1.4000
40.4834 24.6000 1.6000
47.0518 27.6000 2.0000
97.9394 41.8000 5.2000
138.3980 47.8000 7.8000
43.3585 24.8000 1.8000
44.2022 26.6000 1.8000
56.0984 31.0000 2.6000
91.3974 39.8000 4.8000
50.2837 27.8000 2.2000
97.6546 41.6000 5.2000
110.2780 45.0000 6.0000
77.8929 37.2000 4.0000
59.4700 32.8000 2.8000
31.3096 20.8000 1.0000
31.5028 20.8000 1.0000
56.1115 31.0000 2.6000
51.7690 30.8000 2.3000
94.3812 41.6000 5.0000
77.8929 37.6000 4.0000
40.8831 26.2000 1.6000
141.5140 48.0000 8.0000
131.5060 46.6000 7.4000
37.1305 21.6000 1.4000
138.2320 47.4000 7.8000
56.7244 31.4000 2.6000
144.6930 48.6000 8.2000
37.8272 24.2000 1.4000
56.9041 32.2000 2.6000
34.7760 21.4000 1.2000
40.3574 24.4000 1.6000
31.2941 20.6000 1.0000
113.3070 46.0000 6.2000
159.0440 48.8000 9.2000
107.1670 45.2000 5.8000
103.5160 44.4000 5.6000
88.1356 38.2000 4.6000
165.8790 49.0000 9.6000
59.5312 33.4000 2.8000
34.5952 21.2000 1.2000
100.0260 42.0000 5.4000
59.5767 34.2000 2.8000
37.5137 23.0000 1.4000
62.5448 34.6000 3.0000
97.7125 41.8000 5.2000
84.9958 38.0000 4.4000
40.4800 24.6000 1.6000
107.0840 45.0000 5.8000
100.3760 42.8000 5.4000
75.9036 36.8000 3.8000
113.5900 46.2000 6.2000
140.8270 47.8000 8.0000
100.4280 44.0000 5.4000
34.5880 21.0000 1.2000
47.0518 27.6000 2.0000
91.1636 38.4000 4.8000
44.1618 26.4000 1.8000
37.2095 22.2000 1.4000
91.2877 41.2000 4.8000
65.3085 36.0000 3.2000
47.3835 28.8000 2.0000
65.3820 35.4000 3.2000
40.3651 24.0000 1.6000
51.7690 30.8000 2.3000
59.3232 32.6000 2.8000
78.4626 38.4000 4.0000
53.7375 32.0000 2.4000
37.5259 23.0000 1.4000
107.0020 44.8000 5.8000
34.6060 21.0000 1.2000
100.2360 43.8000 5.4000
50.7739 28.4000 2.2000
91.5188 39.8000 4.8000
43.3585 24.8000 1.8000
37.1614 21.6000 1.4000
46.7567 27.2000 2.0000
110.7020 45.0000 6.0000
43.5233 25.0000 1.8000
59.5702 34.2000 2.8000
43.6457 25.8000 1.8000
112.6730 45.2000 6.2000
77.6363 36.4000 4.0000
134.9950 47.4000 7.6000
34.7760 21.4000 1.2000
141.5140 48.0000 8.0000
169.2940 49.0000 9.8000
68.7458 36.0000 3.4000
119.9580 46.4000 6.6000
47.4403 27.8000 2.0000
43.5510 25.2000 1.8000
59.4953 33.4000 2.8000
31.3096 20.8000 1.0000
40.4834 24.6000 1.6000
144.0750 48.4000 8.2000
143.3520 48.2000 8.2000
56.1562 32.4000 2.6000
62.5724 34.4000 3.0000
44.1885 26.6000 1.8000
94.0161 40.2000 5.0000
40.1959 23.8000 1.6000
103.7660 44.4000 5.6000
97.9631 41.8000 5.2000
91.7172 40.0000 4.8000
107.1570 44.6000 5.8000
51.7690 30.8000 2.3000
135.1350 46.6000 7.6000
100.3870 43.8000 5.4000
56.1115 31.0000 2.6000
113.5900 46.2000 6.2000
43.6457 25.8000 1.8000
97.1582 43.2000 5.2000
34.7760 21.4000 1.2000
47.3710 28.4000 2.0000
76.0115 37.0000 3.8000
75.2050 36.8000 3.8000
141.6260 48.2000 8.0000
100.4500 44.0000 5.4000
44.1885 26.6000 1.8000
59.5772 34.2000 2.8000
165.8790 49.0000 9.6000
110.6390 45.8000 6.0000
68.9362 34.6000 3.4000
59.3232 32.6000 2.8000
37.1305 21.6000 1.4000
163.1290 48.8000 9.4000
31.3096 20.8000 1.0000
43.4308 24.8000 1.8000
40.4849 24.6000 1.6000
59.4253 33.6000 2.8000
72.6807 36.0000 3.6000
128.4080 46.4000 7.2000
44.1579 26.4000 1.8000
37.2914 22.0000 1.4000
72.7238 36.4000 3.6000
91.5323 39.8000 4.8000
77.8929 37.2000 4.0000
37.8233 23.8000 1.4000
56.1397 31.8000 2.6000
37.5259 23.0000 1.4000
46.6411 27.8000 2.0000
110.1550 44.8000 6.0000
143.9550 48.6000 8.2000
110.3440 45.0000 6.0000
56.1444 32.4000 2.6000
40.3537 24.4000 1.6000
94.5525 41.8000 5.0000
78.4626 38.4000 4.0000
43.4528 25.6000 1.8000
72.3106 35.0000 3.6000
69.5007 34.8000 3.4000
138.2690 48.0000 7.8000
97.8585 42.0000 5.2000
113.7030 46.2000 6.2000
51.7690 30.8000 2.3000
134.9950 47.4000 7.6000
59.3370 32.6000 2.8000
84.5902 38.2000 4.4000
66.5447 37.2000 3.2000
37.8300 24.2000 1.4000
100.3760 42.8000 5.4000
110.4710 45.8000 6.0000
156.3940 48.6000 9.0000
34.6399 21.0000 1.2000
100.4280 44.0000 5.4000
56.3653 32.0000 2.6000
59.5702 34.2000 2.8000
44.2249 27.6000 1.8000
119.9580 46.4000 6.6000
40.6017 25.6000 1.6000
43.6380 25.8000 1.8000
169.2030 49.0000 9.8000
31.5028 20.8000 1.0000
37.1279 21.6000 1.4000
132.0280 46.8000 7.4000
107.1670 45.2000 5.8000
94.3508 41.8000 5.0000
91.6117 40.0000 4.8000
94.3250 41.2000 5.0000
40.4834 24.6000 1.6000
56.1115 31.0000 2.6000
56.8985 32.2000 2.6000
47.3695 28.8000 2.0000
56.1397 31.8000 2.6000
63.3555 34.4000 3.0000
138.0900 48.4000 7.8000
163.1290 48.8000 9.4000
40.3721 24.4000 1.6000
65.3768 35.4000 3.2000
37.5137 23.0000 1.4000
44.1721 26.4000 1.8000
37.2095 22.2000 1.4000
107.0870 45.0000 5.8000

Computed PF [count=46]
51.7690 30.8000 2.3000
160.3040 49.0000 9.2000
103.5060 44.4000 5.6000
59.9246 34.4000 2.8000
131.5060 46.6000 7.4000
40.7644 26.2000 1.6000
91.1609 41.2000 4.8000
56.7458 34.2000 2.6000
40.3537 24.4000 1.6000
100.3120 44.0000 5.4000
106.6070 45.2000 5.8000
100.0950 43.6000 5.4000
94.2181 41.8000 5.0000
131.8160 47.2000 7.4000
110.3590 45.8000 6.0000
103.8500 44.6000 5.6000
62.5337 34.6000 3.0000
53.7248 32.6000 2.4000
79.7539 40.0000 4.0000
63.0917 36.0000 3.0000
97.1090 43.2000 5.2000
73.3484 38.6000 3.6000
134.9950 47.4000 7.6000
147.8840 48.8000 8.4000
37.7966 24.2000 1.4000
103.9090 44.8000 5.6000
47.3274 28.8000 2.0000
31.2941 20.6000 1.0000
34.7339 21.4000 1.2000
43.6883 26.8000 1.8000
34.5937 21.2000 1.2000
46.6241 27.8000 2.0000
37.1241 22.0000 1.4000
53.3654 31.2000 2.4000
31.2972 20.8000 1.0000
40.4709 24.6000 1.6000
66.4712 37.2000 3.2000
37.1988 23.8000 1.4000
113.4970 46.4000 6.2000
113.3070 46.0000 6.2000
34.5880 21.0000 1.2000
100.2360 43.8000 5.4000
143.9550 48.6000 8.2000
44.2249 27.6000 1.8000
40.6017 25.6000 1.6000
138.0900 48.4000 7.8000

Number of solutions:
[44, 35, 47, 42, 39, 37, 47, 46, 46, 41, 43, 47, 50, 40, 40, 43, 46, 41, 49, 41]
Average=43.2

