151.596	72.4	8.5

49.3735	41.5	2.1
10.0693	9.5	7.4
0.420794	9.9	9.5
129.047	69.5	7.1
38.2592	33.5	1.4
58.7117	49.6	2.7
0.656332	9.8	8.3
144.896	71	8.1
111.174	66.6	6
96.2699	61.9	5.1
33.3555	31	1.1
0.300981	11.9	11.3
41.5048	35.1	1.6
43.0654	35.8	1.7
106.589	65.9	5.7
6.53658	13.2	12.5
34.6958	31.6	1.2
52.3881	44	2.3
15.7664	17.8	0
43.1069	36.2	1.7
23.8406	27.4	0.5
18.8973	20.2	0.2
46.1558	37	1.9
176.789	73.9	10.2
28.4929	28.1	0.8
155.192	73.2	8.8
151.197	73.1	8.5
50.7591	42.1	2.2
74.9524	52.8	3.7
158.408	73.3	9
44.7037	36.5	1.8
104.575	63.7	5.6
2.75945	11.3	10.4
20.5535	24	0.3
47.7129	38.8	2
95.105	60.7	5
148.788	71.2	8.4
162.772	73.5	9.3
34.8233	32.1	1.2
55.2089	45.3	2.5
17.3014	19.3	0.1
124.335	67.7	6.8
48.7764	40.8	2.1
33.1734	30.6	1.1
57.0131	48.2	2.6
60.3473	50.9	2.8
5.5521	12.2	11.1
101.537	63.2	5.4
149.729	72.5	8.4
167.321	73.7	9.5
138.829	70.7	7.7
2.64674	11.7	10.6
55.6114	46.1	2.5
63.3265	51.4	3
22.1264	26.8	0.4
84.3288	57.9	4.3
18.9515	22	0.2
23.8091	27.1	0.5
0.073953	5.8	5.5
93.8374	60.3	4.9
58.7155	50.4	2.7
81.1683	55	4.1
162.294	73.4	9.3
177.181	74	10.2
79.449	54.9	4
119.899	66.7	6.5
82.7267	57.3	4.2
54.0888	44.3	2.4
81.2009	55.8	4.1
101.514	63.1	5.4
39.7785	33.9	1.5
92.0113	60.1	4.8
124.8	68.1	6.9
36.2606	33.2	1.3
78.1556	54.7	3.9
41.1696	34.3	1.6
52.0403	42.5	2.3
36.2406	32.4	1.3
73.1195	52.5	3.6
47.1814	37.7	2
88.13	59.8	4.6
55.7482	46.5	2.5
20.4123	22.3	0.3
123.853	67	6.8
96.4019	62.7	5.1
96.9848	62.9	5.1
136.111	69.6	7.6
172.443	73.8	9.8
148.331	71.1	8.4
47.7178	39.2	2
137.174	70.6	7.6
27.0288	28	0.7
28.6309	30.5	0.8

5.47506	5.4	5
11.2459	10.6	9.9
41.1646	34.3	1.6
96.9372	61.5	5.1
68.1269	48.5	3.3
69.9796	50.5	3.4
12.7098	6.5	5.1
6.75728	11.8	10.9
17.2749	19.2	0.1
148.863	72.2	8.5
167.781	73.8	9.6
157.381	72.7	8.9
1.31698	7.8	7.3
43.1036	35.9	1.7
63.5751	47.7	3
22.0052	25.3	0.4
159.461	72.9	9
104.729	62.7	5.6
106.603	63.7	5.7
38.4353	33.5	1.4
14.72	9.4	8.5
25.2062	27.5	0.6
164.534	73.3	9.4
138.85	71.3	7.7
74.7674	52.6	3.7
96.8042	61.1	5.1
1.8782	11.4	10.8
0.832097	9.4	9.2
1.56484	7.6	6.8
93.5409	60.4	4.9
23.6041	25.5	0.5
0.799011	6.3	5.9
50.8439	41.5	2.2
164.389	73.4	9.6
33.352	31.3	1.1
0.076832	5.9	5.5
36.776	33.2	1.3
95.8875	60.7	5
117.38	66.8	6.4
54.0814	44.3	2.4
117.495	66.9	6.4
119.669	68.5	6.5
101.8	62.5	5.4
166.34	73.7	9.5
5.85565	11.7	10.9
89.3906	58.7	4.6
98.5732	61.6	5.2
65.3442	47.9	3.1
69.5245	49.3	3.4
5.62798	10	9.4
85.924	56.8	4.4
87.5123	57.7	4.5
31.396	31.2	1
110.296	63.9	5.9
17.3447	19.3	0.1
78.19	53.8	3.9
1.46982	12.3	12.1
20.3385	22.9	0.3
26.7932	29.4	0.7
18.9301	21.1	0.2
23.8343	27.1	0.5
58.7488	44.8	2.7
43.1843	36.2	1.7
7.22302	8.2	7
47.7796	40.6	2
131.499	69.7	7.3
44.5842	38.7	1.8
104.836	62.8	5.6
79.4664	54.9	4
15.7429	17.8	0
114.312	65.8	6.2
29.9819	30.3	0.9
92.7392	59.1	4.8
145.684	71.8	8.2
18.8578	21	0.2
52.4742	42.7	2.3
183.897	74	10.5
128.073	69	7.1
43.0453	34.8	1.7
1.91064	8.3	7.4
82.7581	55.7	4.2
26.7425	28.5	0.7
60.5411	46.7	2.8
20.3926	24.7	0.3
66.5875	48.1	3.2
1.71307	9.9	9
23.9596	27.4	0.5
4.41877	9.5	8.8
2.04164	7.2	6.7
0.723297	11	10.6
8.92587	13.3	11.8
8.62294	11.6	10.3
3.30499	11.9	11.4
13.0826	14.1	13.6
2.18198	11.3	10.3
0.124418	8.2	7.9
7.52277	11.6	10.8
68.7391	49	3.3
169.306	73.9	9.7

11.7894	9	7.5
43.1061	36.2	1.7
88.9058	58.9	4.6
86.3732	58.1	4.4
40.0515	33.4	1.5
76.4896	51.7	3.8
93.78	61.1	4.9
71.6646	49.8	3.5
1.20991	12.2	11.4
161.551	72.7	9.1
5.79657	10.2	9.7
150.115	71.8	8.4
22.1852	25.3	0.4
55.9342	41.8	2.5
73.3188	50.6	3.6
74.9087	51.6	3.7
55.9276	41	2.5
73.2278	50.3	3.6
15.8159	17.8	0
82.8782	54.5	4.2
67.1491	46.7	3.2
27.0514	28.7	0.7
31.8576	30.5	1
60.7379	43.9	2.8
71.6478	48.4	3.5
161.003	72.4	9.1
67.1486	46.1	3.2
189.966	74	10.9
127.124	68.3	7
41.4527	35.4	1.6
98.5919	62.4	5.2
145.239	70.5	8.1
162.22	72.9	9.2
62.3424	44.5	2.9
107.854	65.1	5.8
84.6556	57.3	4.3
95.9841	61.6	5
129.37	68.4	7.1
18.9747	22	0.2
51.1285	40.6	2.2
92.7754	59.4	4.8
109.879	66.1	5.9
36.8474	33.2	1.3
30.1716	30.4	0.9
63.83	45	3
148.099	71.5	8.3
65.5363	46	3.1
164.266	73.8	9.3
68.4151	47.6	3.3
84.6458	56.9	4.3
73.4834	50.8	3.6
155.857	72.1	8.8
65.3085	45.9	3.1
83.047	54.8	4.2
43.1182	37.7	1.7
63.9215	45.3	3
20.5767	24	0.3
39.9141	33.3	1.5
47.9244	39.9	2
57.5363	42.7	2.6
44.7202	38.8	1.8
36.7099	32.4	1.3
17.3246	19.3	0.1
76.6183	53	3.8
60.7349	43	2.8
98.638	64.1	5.2
60.7355	43.3	2.8
86.2743	57.6	4.4
63.9442	45.7	3
23.7726	27.4	0.5
147.505	71	8.5
116.407	67.7	6.3
97.1605	61.8	5.1
159.532	72.3	9
131.847	70.4	7.3
79.67	53.8	4
18.9206	20.2	0.2

15.7862	17.8	0
152.699	73.1	8.6
130.256	69.9	7.2
81.0158	55.7	4.1
122.542	66.9	6.7
123.959	68	6.8
76.3016	54	3.8
113.084	64.6	6.1
167.98	73.8	9.6
58.9885	47.6	2.7
120.636	65.6	6.6
41.2468	34.3	1.6
11.0628	9.4	8.2
49.0327	40.6	2.1
100.012	63	5.3
69.6963	52.7	3.4
126.291	68.2	7
66.9878	50	3.2
17.3585	19.3	0.1
87.6912	59	4.5
169.48	73.9	9.7
50.9039	41.5	2.2
122.327	66.3	6.7
22.214	26.8	0.4
18.9606	21.1	0.2
139.447	71.7	7.8
86.0982	58.6	4.4
41.6536	34.7	1.6
103.27	63.5	5.5
23.6362	27.3	0.5
56.9842	45.3	2.6
43.2556	36	1.7
36.8474	33.2	1.3
44.4408	37.5	1.8
174.126	74	10
28.454	29.4	0.8
43.0408	35.1	1.7
123.954	67.4	6.8
51.0783	42.8	2.2
22.0235	26.7	0.4
166.245	73.6	9.5
127.313	68.3	7
77.793	54.9	3.9
46.1958	37.6	1.9
111.499	63.9	6
49.4687	41.4	2.1
20.4215	24.7	0.3
122.739	67.1	6.7
47.6872	39	2
57.3812	46.5	2.6
89.3043	59.1	4.6
38.4494	33.5	1.4
90.4945	59.3	4.7
28.5198	30.3	0.8
92.0249	60	4.8
23.8161	27.4	0.5
111.236	63.8	6
31.7508	31.2	1
149.193	72.3	8.4
25.2382	28.1	0.6
90.8574	59.9	4.7
160.022	73.3	9.1
52.5059	43.5	2.3
34.7793	32.1	1.2
55.7854	45.2	2.5
138.603	71.2	7.7
98.8194	60.9	5.2
114.511	64.9	6.2
51.0708	41.9	2.2
57.4472	46.8	2.6
84.3355	57.9	4.3
65.4066	49.7	3.1
117.347	65.2	6.4
25.3156	28.2	0.6
47.3953	38.9	2
93.7099	60.8	4.9
155.986	73.2	8.8
82.7389	57.6	4.2

87.8007	58.4	4.5
6.32892	8.1	7.7
22.0309	26.7	0.4
166.799	73.9	9.5
0.073922	6.9	6.6
141.771	72.1	7.9
1.98916	8.3	7.9
2.25558	7.2	6.3
153.083	72.9	8.6
2.40653	10.3	9.7
18.877	20.2	0.2
10.2168	8.5	7.5
3.03689	6.3	5
0.549222	5.8	5.5
1.83344	4.9	4.6
75.0383	52	3.7
7.54697	11.7	10.8
25.2456	27.5	0.6
160.924	73.6	9.1
92.5348	59.2	4.8
43.0921	37.7	1.7
15.1086	15.2	13.6
15.7815	17.8	0
133.814	70	7.4
57.4416	46	2.6
44.7504	38.1	1.8
8.31564	12.1	11.1
0.824989	8.7	8
6.16014	9.7	9.1
8.42613	11.2	10.5
71.8851	50.2	3.5
52.4013	44.2	2.3
92.6358	59.7	4.8
86.1986	57.8	4.4
1.62088	6.6	6.1
77.9627	53.6	3.9
0.194193	8.5	8.1
7.44666	11.6	10.6
9.22734	8.2	7.7
31.8592	29.8	1
139.861	70.9	7.8
51.1024	43.3	2.2
33.6088	30.8	1.1
119.367	66.4	6.5
68.4343	48.2	3.3
130.343	69.9	7.2
14.9715	13.4	12.5
3.55	9	8.2
38.415	33.5	1.4
50.7992	42.9	2.2
27.0618	28.4	0.7
23.7489	27.4	0.5
9.38062	10	9.3
17.281	19.3	0.1
41.4876	34.8	1.6
0.548188	8.2	7.8
138.61	70.4	7.7
107.028	63.5	5.7
11.3968	9.5	9
108.249	64.9	5.8
151.481	72.8	8.5
0.438412	7.3	6.8
33.4124	30	1.1
105.11	63.1	5.6
76.493	52.2	3.8
18.9541	21.1	0.2
7.12642	9.9	9.2
38.0314	32.7	1.4
5.70092	11.3	10.8
1.65626	9.8	9.3
58.9722	48.1	2.7
85.8571	57.6	4.4
12.7301	15.3	14.7
89.2642	58.5	4.6
10.4158	12.2	10.8
95.7223	62.5	5
94.0642	59.8	4.9
114.922	65.7	6.2
12.3224	11	9.7
119.637	67.7	6.5
20.4288	24.7	0.3
185.699	74	10.7
138.707	70.5	7.7
11.3358	10.5	9.4
49.5003	42	2.1
1.84479	7.8	7.3
70.1407	50	3.4
11.7417	12.9	12
122.537	69	6.7
5.5863	12	11.1
8.73222	11.1	9.8
0.339276	6.7	6.3
14.5297	13.6	12.9
81.2366	56.9	4.1
28.6007	29.1	0.8
10.4733	12.7	11.9
57.4177	45.7	2.6
100.625	62.7	5.3
145.232	72.4	8.1

8.09636	13.3	12.2
94.0703	59.5	5
7.07645	12.1	11
22.1472	23.9	0.4
5.68124	6.5	5.9
0.284578	9.6	9.2
44.5283	37.7	1.8
57.0856	43	2.6
161.799	73.5	9.1
2.32139	6.3	5.8
11.3014	13.6	12.4
111.648	65.4	6
15.719	17.7	0
20.4096	21.7	0.3
89.4743	58.4	4.6
1.60288	11.6	10.7
23.8267	27.4	0.5
0.765481	10.4	9.4
183.831	74	10.5
0.222023	8.5	8
11.3905	12.2	10.9
0.846833	12	11
1.43245	12.5	11.4
3.26619	12	10.9
83.8721	56.9	4.3
12.4866	11.8	10.3
122.598	68	6.7
22.2154	25.3	0.4
14.0737	13.2	11.6
3.26406	6.4	5.7
5.22115	11.5	10.2
0.826317	9	8.4
0.413492	14.2	13
2.02152	11.2	10.1
98.0109	62.2	5.2
17.2857	18.6	0.1
166.614	73.7	9.4
37.9527	34.9	1.4
37.7902	33.2	1.4
0.519229	11.4	10.4
157.002	72.9	8.8
125.834	68.4	6.9
1.35464	13.2	12.2
1.37124	6.1	5.3
2.6685	10.6	9.6
34.5341	33	1.2
0.095001	8.2	7.5
2.2152	9.3	8.5
31.3028	30	1
72.7134	50.5	3.6
0.503226	12.2	11.2
18.9431	21.3	0.2
15.7883	17.8	0
5.12184	13.9	12.8
1.67647	7.6	7
17.4093	19.3	0.1
32.7942	31.8	1.1
0.531492	9.7	9.4
1.92534	8.6	8.1
47.4242	40	2
119.758	67	6.6
65.2137	48	3.1
44.2798	36.7	1.8
1.61539	9.2	8.8
17.7752	19.8	19.1
69.6345	49	3.4
44.7637	38.1	1.8
2.02888	7	6.3
15.5308	12.1	10.8
0.299472	9.9	9.5
1.03789	6.8	6.5
11.054	17.3	16.6
20.6134	22.8	0.3
3.05737	9.8	8.8
4.36398	10	9.1
103.352	63.2	5.5
31.2985	28.6	1
26.923	28.4	0.7
59.9855	46.2	2.8
39.5517	36	1.5
10.3885	11.8	10.5
76.5795	52.8	3.8
57.6646	43.8	2.6
3.14627	5.9	5.2
178.371	73.9	10.2
1.1988	13	11.5
9.12111	9.7	8.5
140.088	71.6	7.9
49.2659	41.6	2.1
1.19722	10.9	9.7
161.5	73.4	9.1
4.9239	8.1	7.3
0.23859	7.5	7
0.797107	6.5	6.3
6.10558	9.1	8.1
1.81612	9.8	9.2
135.87	69.1	7.5
3.32943	9.4	8.2
148.83	72.6	8.3

14.3969	11.8	9.3
11.6184	15.1	13.8
6.6048	11.6	10.5
6.10488	11.8	10.7
4.51923	12.3	11.2
9.50607	11.7	10.3
1.626	10.8	10.1
155.981	73.1	8.8
146.017	72	8.2
74.7728	51.9	3.7
15.0705	17.1	15.7
6.85639	10.6	9.1
10.5668	6.7	5.9
146.54	72.4	8.3
133.675	70	7.4
44.6434	36.5	1.8
10.0298	10.1	8.4
108.282	63	5.8
86.7016	58.4	4.5
68.4796	46.8	3.3
15.7487	17.8	0
91.1181	59	4.7
0.231056	8.6	7.7
102.362	61.7	5.4
166.713	73.8	9.5
139.989	71.7	7.8
0.677356	8	7.3
28.5819	28.4	0.8
79.5842	54.4	4
22.3657	26.8	0.4
3.00669	11.6	10.7
10.5447	14.8	13.6
0.270987	6.6	6.2
10.247	14	13.1
50.9297	40.9	2.2
110.861	64.4	6.1
52.5317	41.2	2.3
21.9026	25.4	0.4
0.065123	10.6	9.7
4.59589	10.9	9.7
49.4285	39.8	2.1
20.5944	22.8	0.3
9.51274	9	8
5.50528	7.1	6.4
30.376	30.4	0.9
41.4837	35.5	1.6
0.708405	9	8.6
18.6768	22	0.2
41.463	34.3	1.6
0.711915	8.7	7.8
116.766	66.4	6.3
39.7964	34	1.5
12.875	15.8	14.6
13.4978	12.6	11.6
12.3402	12.4	10.9
97.2845	61.1	5.1
20.2788	22.7	0.3
6.60799	9.2	8.3
144.804	71.8	8.1
12.1668	13.1	12.2
11.1684	8.7	7.6
58.8917	45.7	2.7
33.1724	31.9	1.1
133.742	71.4	7.4
70.2544	51.4	3.4
35.8951	32.6	1.3
70.2401	50.6	3.4
6.73704	12.4	11.2
4.79528	7.1	6.5
92.5882	59.7	4.8
49.4338	40	2.1
4.30252	8.6	7.5
47.8265	37.6	2
180.889	73.9	10.4
17.2893	19.3	0.1
190.209	74	11
103.983	62.2	5.5
82.891	56.1	4.2
166.614	73.6	9.4
10.7915	12.8	11.7
127.546	66.8	7
15.4603	13.7	12.5
0.535082	8.8	8.5
109.95	63.6	5.9
43.0413	36.2	1.7
6.95312	11.2	10
4.16014	9	8.1
23.7758	27.4	0.5
12.3803	14.9	13.7
55.8129	42.7	2.5
130.546	69.2	7.2
114.245	64.8	6.2
12.7676	12.5	11.4
158.604	73.4	8.9
60.4937	46	2.8
128.797	68	7.1
78.1157	53.4	3.9
68.593	48.5	3.3
21.8523	23.6	0.4

